Customer ID,Customer Name,Customer_Segment,Maritial_Status,Gender,DOB,Effective_Start_Dt,Effective_End_Dt,Policy_Type_Id,Policy_Type,Policy_Type_Desc,Policy_Id,Policy_Name,Premium_Amt,Policy_Term,Policy_Start_Dt,Policy_End_Dt,Next_Premium_Dt,Actual_Premium_Paid_Dt,Country,Region,State or Province,City,Postal Code,Total_Policy_Amt,Premium_Amt_Paid_TillDate
1068,Doctor. Erik nan Barr,Home Office,Single,Male,1990-02-05,2006-12-31,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_1068,HSB_Lifeclaim_13579,5000,Quarterly,2006-12-31,2029-12-27,2010-03-31,2010-09-25,US,Central,Illinois,Calumet City,60409,500000,60000
2920,Prof. Ernest nan Peele,Home Office,Married,Male,1990-02-05,2010-01-01,,12468.0,Mortgages,"Related to Ornaments, Property Claim",02468_2920,HSB_Jewel_02468,60000,Half Yearly,2010-01-01,2029-12-27,2010-07-01,2011-01-01,U.S,Central,Illinois,Chicago,60603,400000,60000
2587,Prof. Eugene H Walsh,Home Office,Single,Male,1989-12-07,2006-12-31,,98765.0,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_2587,HSB_Auto_98765,2000,Monthly,2006-12-31,2029-12-27,2010-01-31,2010-02-28,USA,Central,Wisconsin,Manitowoc,54220,200000,72000
592,Doctor. Eva nan Silverman,Small Business,Single,Male,1990-02-05,2006-12-31,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_592,HSB_Lifeclaim_13579,5000,Quarterly,2006-12-31,2029-12-27,2010-03-31,2010-09-25,US,Central,Illinois,Wilmette,60091,500000,60000
1237,Dr. Eva nan Simpson,Corporate,Single,Male,1994-02-05,2014-01-01,,12468.0,Mortgages,"Related to Ornaments, Property Claim",02468_1237,HSB_Jewel_02468,60000,Half Yearly,2014-01-01,2033-12-27,2014-07-01,2015-01-01,U.S,Central,Texas,Carrollton,75007,400000,60000
2073,Prof. Evan nan Kelley,Consumer,Single,Male,1991-12-07,2008-12-31,,98765.0,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_2073,HSB_Auto_98765,2000,Monthly,2008-12-31,2031-12-27,2012-01-31,2012-02-28,USA,Central,Michigan,Garden City,48135,200000,72000
1433,Dr. Frances nan Jackson,Corporate,Single,Male,1993-02-05,2009-12-31,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_1433,HSB_Lifeclaim_13579,5000,Quarterly,2009-12-31,2032-12-27,2013-03-31,2013-09-25,US,Central,Indiana,Jeffersonville,47130,500000,60000
2957,Prof. Francis I Davis,Corporate,Married,Male,1993-02-05,2009-12-31,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_2957,HSB_Lifeclaim_13579,5000,Quarterly,2009-12-31,2032-12-27,2013-03-31,2013-09-25,US,Central,Wisconsin,Milwaukee,53209,500000,60000
1938,Doctor. Franklin nan Spencer,Corporate,Single,Male,1991-02-05,2011-01-01,,12468.0,Mortgages,"Related to Ornaments, Property Claim",02468_1938,HSB_Jewel_02468,60000,Half Yearly,2011-01-01,2030-12-27,2011-07-01,2012-01-01,USA,Central,Kansas,Emporia,66801,400000,60000
2976,Professor Fred nan Barber,Small Business,Married,Male,1992-02-05,2011-12-30,,12468.0,Mortgages,"Related to Ornaments, Property Claim",02468_2976,HSB_Jewel_02468,60000,Half Yearly,2011-12-30,2031-12-27,2012-06-30,2012-12-31,USA,Central,Wisconsin,Oak Creek,53154,400000,60000
2499,Professor Geoffrey nan Koch,Corporate,Single,Male,1992-12-07,2009-12-31,,98765.0,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_2499,HSB_Auto_98765,2000,Monthly,2009-12-31,2032-12-27,2013-01-31,2013-02-28,United States Of America,Central,Illinois,Kankakee,60901,200000,72000
191,Mister. Gerald nan Kearney,Corporate,Single,Male,1993-02-05,2013-01-01,,12468.0,Mortgages,"Related to Ornaments, Property Claim",02468_191,HSB_Jewel_02468,60000,Half Yearly,2013-01-01,2032-12-27,2013-07-01,2014-01-01,U.S,Central,Illinois,Aurora,60505,400000,60000
2617,Dr. Gerald nan Crabtree,Corporate,Single,Male,1989-02-05,2005-12-31,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_2617,HSB_Lifeclaim_13579,5000,Quarterly,2005-12-31,2028-12-27,2009-03-31,2009-09-25,US,Central,South Dakota,Aberdeen,57401,500000,60000
2466,Doctor. Gilbert nan Godfrey,Corporate,Single,Male,1992-02-05,2008-12-30,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_2466,HSB_Lifeclaim_13579,5000,Quarterly,2008-12-30,2031-12-27,2012-03-30,2012-09-24,U.S.A,Central,Michigan,Sault Sainte Marie,49783,500000,60000
2290,Professor Glen nan Robertson,Corporate,Single,Male,1992-02-05,2011-12-30,,12468.0,Mortgages,"Related to Ornaments, Property Claim",02468_2290,HSB_Jewel_02468,60000,Half Yearly,2011-12-30,2031-12-27,2012-06-30,2012-12-31,US,Central,Minnesota,Coon Rapids,55433,400000,60000
2339,Prof. Gordon nan Boswell,Home Office,Single,Male,1991-02-05,2007-12-31,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_2339,HSB_Lifeclaim_13579,5000,Quarterly,2007-12-31,2030-12-27,2011-03-31,2011-09-25,US,Central,Texas,Cloverleaf,77015,500000,60000
3125,Dr. Guy nan McDonald,Home Office,Married,Male,1993-02-05,2013-01-01,,12468.0,Mortgages,"Related to Ornaments, Property Claim",02468_3125,HSB_Jewel_02468,60000,Half Yearly,2013-01-01,2032-12-27,2013-07-01,2014-01-01,U.S.A,Central,Illinois,Mount Prospect,60056,400000,60000
14,Mr. Gwendolyn F Tyson,Small Business,Single,Male,1992-02-05,2008-12-30,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_14,HSB_Lifeclaim_13579,5000,Quarterly,2008-12-30,2031-12-27,2012-03-30,2012-09-24,USA,Central,Minnesota,Prior Lake,55372,500000,60000
2912,Professor Hannah nan Carver,Home Office,Married,Male,1990-02-05,2006-12-31,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_2912,HSB_Lifeclaim_13579,5000,Quarterly,2006-12-31,2029-12-27,2010-03-31,2010-09-25,US,Central,North Dakota,Grand Forks,58201,500000,60000
2795,Dr. Harry nan Burns,Corporate,Single,Male,1993-02-05,2013-01-01,,12468.0,Mortgages,"Related to Ornaments, Property Claim",02468_2795,HSB_Jewel_02468,60000,Half Yearly,2013-01-01,2032-12-27,2013-07-01,2014-01-01,U.S.A,Central,Iowa,Mason City,50401,400000,60000
1083,Doctor. Hazel nan Dale,Corporate,Single,Male,1991-02-05,2011-01-01,,12468.0,Mortgages,"Related to Ornaments, Property Claim",02468_1083,HSB_Jewel_02468,60000,Half Yearly,2011-01-01,2030-12-27,2011-07-01,2012-01-01,United States Of America,Central,Illinois,Springfield,62701,400000,60000
1748,Doctor. Helen nan Simpson,Consumer,Single,Male,1988-12-07,2005-12-31,,98765.0,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_1748,HSB_Auto_98765,2000,Monthly,2005-12-31,2028-12-27,2009-01-31,2009-02-28,USA,Central,Oklahoma,Enid,73703,200000,72000
1247,Prof. Henry nan O'Connell,Home Office,Single,Male,1993-12-07,2010-12-31,,98765.0,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_1247,HSB_Auto_98765,2000,Monthly,2010-12-31,2033-12-27,2014-01-31,2014-02-28,USA,Central,Texas,Leander,78641,200000,72000
1298,Professor Herbert nan Beard,Home Office,Single,Male,1991-02-05,2007-12-31,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_1298,HSB_Lifeclaim_13579,5000,Quarterly,2007-12-31,2030-12-27,2011-03-31,2011-09-25,US,Central,Texas,Sulphur Springs,75482,500000,60000
792,Professor Holly nan Pate,Corporate,Single,Male,1990-02-05,2006-12-31,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_792,HSB_Lifeclaim_13579,5000,Quarterly,2006-12-31,2029-12-27,2010-03-31,2010-09-25,U.S.A,Central,Oklahoma,Mustang,73064,500000,60000
619,Dr. Howard nan Rogers,Consumer,Single,Male,1991-12-07,2008-12-31,,98765.0,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_619,HSB_Auto_98765,2000,Monthly,2008-12-31,2031-12-27,2012-01-31,2012-02-28,US,Central,Michigan,Southgate,48195,200000,72000
1818,Professor Ian nan Hall,Consumer,Single,Male,1990-02-05,2006-12-31,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_1818,HSB_Lifeclaim_13579,5000,Quarterly,2006-12-31,2029-12-27,2010-03-31,2010-09-25,USA,Central,Michigan,Dearborn,48126,500000,60000
2117,Professor Jack nan Hatcher,Home Office,Single,Male,1992-02-05,2011-12-30,,12468.0,Mortgages,"Related to Ornaments, Property Claim",02468_2117,HSB_Jewel_02468,60000,Half Yearly,2011-12-30,2031-12-27,2012-06-30,2012-12-31,U.S,Central,Texas,Greenville,75401,400000,60000
2265,Dr. James nan Davenport,Corporate,Single,Male,1993-02-05,2009-12-31,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_2265,HSB_Lifeclaim_13579,5000,Quarterly,2009-12-31,2032-12-27,2013-03-31,2013-09-25,U.S,Central,Missouri,Kansas City,64130,500000,60000
950,Dr. Jane nan Shah,Consumer,Single,Male,1992-02-05,2008-12-30,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_950,HSB_Lifeclaim_13579,5000,Quarterly,2008-12-30,2031-12-27,2012-03-30,2012-09-24,USA,Central,Minnesota,Prior Lake,55372,500000,60000
373,Miss. Jeanne nan Werner,Small Business,Single,Male,1992-02-05,2011-12-30,,12468.0,Mortgages,"Related to Ornaments, Property Claim",02468_373,HSB_Jewel_02468,60000,Half Yearly,2011-12-30,2031-12-27,2012-06-30,2012-12-31,USA,Central,Michigan,Detroit,48234,400000,60000
1771,Prof. Jeff nan Spivey,Home Office,Single,Male,1990-02-05,2006-12-31,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_1771,HSB_Lifeclaim_13579,5000,Quarterly,2006-12-31,2029-12-27,2010-03-31,2010-09-25,U.S,Central,Illinois,Freeport,61032,500000,60000
767,Dr. Jeffrey nan Mueller,Corporate,Single,Male,1993-02-05,2013-01-01,,12468.0,Mortgages,"Related to Ornaments, Property Claim",02468_767,HSB_Jewel_02468,60000,Half Yearly,2013-01-01,2032-12-27,2013-07-01,2014-01-01,U.S,Central,Illinois,Rock Island,61201,400000,60000
3359,Doctor. Jeffrey nan Cheng,Home Office,Married,Male,1991-02-05,2007-12-31,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_3359,HSB_Lifeclaim_13579,5000,Quarterly,2007-12-31,2030-12-27,2011-03-31,2011-09-25,U.S.A,Central,Wisconsin,Wauwatosa,53213,500000,60000
896,Professor Jennifer nan Siegel,Corporate,Single,Male,1992-02-05,2011-12-30,,12468.0,Mortgages,"Related to Ornaments, Property Claim",02468_896,HSB_Jewel_02468,60000,Half Yearly,2011-12-30,2031-12-27,2012-06-30,2012-12-31,US,Central,Texas,Denton,76201,400000,60000
3191,Doctor. Jenny nan Hawkins,Corporate,Married,Male,1990-02-05,2006-12-31,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_3191,HSB_Lifeclaim_13579,5000,Quarterly,2006-12-31,2029-12-27,2010-03-31,2010-09-25,United States Of America,Central,Wisconsin,Stevens Point,54481,500000,60000
1213,Prof. Jeremy nan Pratt,Corporate,Single,Male,1994-02-05,2010-12-31,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_1213,HSB_Lifeclaim_13579,5000,Quarterly,2010-12-31,2033-12-27,2014-03-31,2014-09-25,United States Of America,Central,Indiana,Granger,46530,500000,60000
3141,Doctor. Jerome nan McIntosh,Consumer,Married,Male,1992-02-05,2008-12-30,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_3141,HSB_Lifeclaim_13579,5000,Quarterly,2008-12-30,2031-12-27,2012-03-30,2012-09-24,US,Central,Texas,Pasadena,77506,500000,60000
3344,Prof. Jim nan Hinson,Home Office,Married,Male,1991-12-07,2008-12-31,,98765.0,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_3344,HSB_Auto_98765,2000,Monthly,2008-12-31,2031-12-27,2012-01-31,2012-02-28,U.S,Central,Michigan,Rochester Hills,48307,200000,72000
2282,Prof. Jimmy nan Waters,Home Office,Single,Male,1990-02-05,2006-12-31,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_2282,HSB_Lifeclaim_13579,5000,Quarterly,2006-12-31,2029-12-27,2010-03-31,2010-09-25,U.S.A,Central,Wisconsin,Fitchburg,53713,500000,60000
1107,Professor Joanna nan Keith,Small Business,Single,Female,1992-02-05,2008-12-30,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_1107,HSB_Lifeclaim_13579,5000,Quarterly,2008-12-30,2031-12-27,2012-03-30,2012-09-24,U.S,Central,Texas,Lake Jackson,77566,500000,60000
2187,Professor Joanne nan Spivey,Corporate,Single,Female,1990-02-05,2006-12-31,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_2187,HSB_Lifeclaim_13579,5000,Quarterly,2006-12-31,2029-12-27,2010-03-31,2010-09-25,United States Of America,Central,Missouri,Independence,64055,500000,60000
1369,Dr. Joe D Dean,Consumer,Single,Female,1993-02-05,2009-12-31,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_1369,HSB_Lifeclaim_13579,5000,Quarterly,2009-12-31,2032-12-27,2013-03-31,2013-09-25,U.S.A,Central,Texas,Mansfield,76063,500000,60000
389,Mr Joel nan Buckley,Corporate,Single,Female,1992-12-07,2009-12-31,,98765.0,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_389,HSB_Auto_98765,2000,Monthly,2009-12-31,2032-12-27,2013-01-31,2013-02-28,U.S.A,Central,Nebraska,Lincoln,68502,200000,72000
593,Dr. Joel nan Huffman,Small Business,Single,Female,1990-02-05,2006-12-31,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_593,HSB_Lifeclaim_13579,5000,Quarterly,2006-12-31,2029-12-27,2010-03-31,2010-09-25,U.S,Central,Illinois,Woodridge,60517,500000,60000
1548,Prof. John nan Bray,Corporate,Single,Female,1991-02-05,2011-01-01,,12468.0,Mortgages,"Related to Ornaments, Property Claim",02468_1548,HSB_Jewel_02468,60000,Half Yearly,2011-01-01,2030-12-27,2011-07-01,2012-01-01,US,Central,Indiana,Richmond,47374,400000,60000
2427,Prof. John nan Merritt,Corporate,Single,Female,1992-02-05,2008-12-30,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_2427,HSB_Lifeclaim_13579,5000,Quarterly,2008-12-30,2031-12-27,2012-03-30,2012-09-24,USA,Central,Texas,Keller,76248,500000,60000
696,Dr. Johnny nan Reid,Corporate,Single,Female,1991-02-05,2011-01-01,,12468.0,Mortgages,"Related to Ornaments, Property Claim",02468_696,HSB_Jewel_02468,60000,Half Yearly,2011-01-01,2030-12-27,2011-07-01,2012-01-01,U.S.A,Central,Indiana,Crown Point,46307,400000,60000
2139,Professor Jon nan Kendall,Corporate,Single,Female,1989-02-05,2009-01-01,,12468.0,Mortgages,"Related to Ornaments, Property Claim",02468_2139,HSB_Jewel_02468,60000,Half Yearly,2009-01-01,2028-12-27,2009-07-01,2010-01-01,US,Central,Wisconsin,Watertown,53094,400000,60000
3211,Professor Jonathan nan Crabtree,Corporate,Married,Female,1992-02-05,2011-12-30,,12468.0,Mortgages,"Related to Ornaments, Property Claim",02468_3211,HSB_Jewel_02468,60000,Half Yearly,2011-12-30,2031-12-27,2012-06-30,2012-12-31,U.S,Central,Illinois,Addison,60101,400000,60000
2951,Dr. Jordan nan Womble,Corporate,Married,Female,1989-12-07,2006-12-31,,98765.0,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_2951,HSB_Auto_98765,2000,Monthly,2006-12-31,2029-12-27,2010-01-31,2010-02-28,USA,Central,Kansas,Hays,67601,200000,72000
3045,Prof. Jordan nan Beard,Small Business,Married,Female,1993-02-05,2009-12-31,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_3045,HSB_Lifeclaim_13579,5000,Quarterly,2009-12-31,2032-12-27,2013-03-31,2013-09-25,U.S,Central,Kansas,Leavenworth,66048,500000,60000
1511,Dr. Joseph nan Dawson,Corporate,Single,Female,1991-02-05,2007-12-31,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_1511,HSB_Lifeclaim_13579,5000,Quarterly,2007-12-31,2030-12-27,2011-03-31,2011-09-25,USA,Central,Indiana,Muncie,47302,500000,60000
1279,Doctor. Josephine nan Rao,Corporate,Single,Female,1993-02-05,2013-01-01,,12468.0,Mortgages,"Related to Ornaments, Property Claim",02468_1279,HSB_Jewel_02468,60000,Half Yearly,2013-01-01,2032-12-27,2013-07-01,2014-01-01,USA,Central,Indiana,Hammond,46324,400000,60000
2127,Prof. Joyce nan Kern,Home Office,Single,Female,1989-02-05,2005-12-31,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_2127,HSB_Lifeclaim_13579,5000,Quarterly,2005-12-31,2028-12-27,2009-03-31,2009-09-25,U.S.A,Central,Michigan,Sterling Heights,48310,500000,60000
635,Professor Juan nan Justice,Corporate,Single,Female,1993-02-05,2009-12-31,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_635,HSB_Lifeclaim_13579,5000,Quarterly,2009-12-31,2032-12-27,2013-03-31,2013-09-25,U.S,Central,Minnesota,Saint Paul,55106,500000,60000
2437,Prof. Judith nan Shepherd,Home Office,Single,Female,1992-02-05,2011-12-30,,12468.0,Mortgages,"Related to Ornaments, Property Claim",02468_2437,HSB_Jewel_02468,60000,Half Yearly,2011-12-30,2031-12-27,2012-06-30,2012-12-31,U.S.A,Central,Wisconsin,Muskego,53150,400000,60000
445,Mrs. Judy nan Barrett,Small Business,Single,Female,1995-02-05,2011-12-31,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_445,HSB_Lifeclaim_13579,5000,Quarterly,2011-12-31,2034-12-27,2015-03-31,2015-09-25,U.S,Central,Nebraska,Norfolk,68701,500000,60000
2398,Prof. Julian F Wolfe,Corporate,Single,Female,1992-02-05,2008-12-30,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_2398,HSB_Lifeclaim_13579,5000,Quarterly,2008-12-30,2031-12-27,2012-03-30,2012-09-24,United States Of America,Central,Illinois,Hanover Park,60103,500000,60000
1020,Professor Julie nan Porter,Small Business,Single,Female,1991-02-05,2007-12-31,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_1020,HSB_Lifeclaim_13579,5000,Quarterly,2007-12-31,2030-12-27,2011-03-31,2011-09-25,USA,Central,Kansas,Pittsburg,66762,500000,60000
1682,Professor Julie nan Edwards,Consumer,Single,Female,1998-02-05,2014-12-31,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_1682,HSB_Lifeclaim_13579,5000,Quarterly,2014-12-31,2037-12-27,2018-03-31,2018-09-25,U.S.A,Central,Illinois,Chicago,60611,500000,60000
1618,Professor June nan Roberts,Consumer,Single,Female,1994-02-05,2010-12-31,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_1618,HSB_Lifeclaim_13579,5000,Quarterly,2010-12-31,2033-12-27,2014-03-31,2014-09-25,USA,Central,Indiana,Highland,46322,500000,60000
129,Miss. Kara nan Allison,Small Business,Single,Female,1997-02-05,2013-12-31,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_129,HSB_Lifeclaim_13579,5000,Quarterly,2013-12-31,2036-12-27,2017-03-31,2017-09-25,U.S.A,Central,Illinois,Alton,62002,500000,60000
1250,Doctor. Kara nan Patton,Corporate,Single,Female,1991-02-05,2007-12-31,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_1250,HSB_Lifeclaim_13579,5000,Quarterly,2007-12-31,2030-12-27,2011-03-31,2011-09-25,United States Of America,Central,Illinois,Carpentersville,60110,500000,60000
2330,Doctor. Kara nan Foster,Home Office,Single,Female,1998-02-05,2014-12-31,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_2330,HSB_Lifeclaim_13579,5000,Quarterly,2014-12-31,2037-12-27,2018-03-31,2018-09-25,U.S.A,Central,Iowa,Marion,52302,500000,60000
2563,Doctor. Karen nan Warren,Home Office,Single,Female,1995-02-05,2011-12-31,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_2563,HSB_Lifeclaim_13579,5000,Quarterly,2011-12-31,2034-12-27,2015-03-31,2015-09-25,US,Central,Minnesota,Fridley,55432,500000,60000
2555,Prof. Karl nan Knowles,Home Office,Single,Female,1998-02-05,2014-12-31,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_2555,HSB_Lifeclaim_13579,5000,Quarterly,2014-12-31,2037-12-27,2018-03-31,2018-09-25,United States Of America,Central,Wisconsin,Madison,53711,500000,60000
1826,Prof. Kate nan Peck,Corporate,Single,Female,1994-02-05,2010-12-31,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_1826,HSB_Lifeclaim_13579,5000,Quarterly,2010-12-31,2033-12-27,2014-03-31,2014-09-25,United States Of America,Central,Iowa,Bettendorf,52722,500000,60000
2893,Prof. Kathryn nan Tate,Consumer,Single,Female,1992-02-05,2008-12-30,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_2893,HSB_Lifeclaim_13579,5000,Quarterly,2008-12-30,2031-12-27,2012-03-30,2012-09-24,U.S.A,Central,Michigan,Madison Heights,48071,500000,60000
1505,Doctor. Kay nan Schultz,Small Business,Single,Female,1986-02-05,2006-01-01,,12468.0,Mortgages,"Related to Ornaments, Property Claim",02468_1505,HSB_Jewel_02468,60000,Half Yearly,2006-01-01,2025-12-27,2006-07-01,2007-01-01,U.S.A,Central,Texas,College Station,77840,400000,60000
2070,Doctor. Kelly nan Collins,Corporate,Single,Female,1998-02-05,2018-01-01,,12468.0,Mortgages,"Related to Ornaments, Property Claim",02468_2070,HSB_Jewel_02468,60000,Half Yearly,2018-01-01,2037-12-27,2018-07-01,2019-01-01,US,Central,Michigan,Eastpointe,48021,400000,60000
1432,Doctor. Kerry nan Green,Corporate,Single,Female,1996-02-05,2012-12-30,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_1432,HSB_Lifeclaim_13579,5000,Quarterly,2012-12-30,2035-12-27,2016-03-30,2016-09-24,United States Of America,Central,Indiana,Indianapolis,46203,500000,60000
2500,Prof. Kevin nan Smith,Small Business,Single,Female,1987-12-07,2004-12-31,,98765.0,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_2500,HSB_Auto_98765,2000,Monthly,2004-12-31,2027-12-27,2008-01-31,2008-02-28,US,Central,Illinois,Lake In The Hills,60102,200000,72000
2999,Prof. Kim nan McCarthy,Consumer,Single,Female,1990-02-05,2006-12-31,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_2999,HSB_Lifeclaim_13579,5000,Quarterly,2006-12-31,2029-12-27,2010-03-31,2010-09-25,USA,Central,Michigan,Oak Park,48237,500000,60000
2430,Doctor. Kimberly nan Reilly,Home Office,Single,Female,1996-02-05,2015-12-30,,12468.0,Mortgages,"Related to Ornaments, Property Claim",02468_2430,HSB_Jewel_02468,60000,Half Yearly,2015-12-30,2035-12-27,2016-06-30,2016-12-31,United States Of America,Central,Texas,Killeen,76541,400000,60000
1361,Prof. Kristina nan Collier,Consumer,Single,Female,1988-02-05,2007-12-30,,12468.0,Mortgages,"Related to Ornaments, Property Claim",02468_1361,HSB_Jewel_02468,60000,Half Yearly,2007-12-30,2027-12-27,2008-06-30,2008-12-31,US,Central,Michigan,Allen Park,48101,400000,60000
